datetime,field1,field2,field3,field4
2020-11-21T06:00:00.000Z,6.1,15,8.3,830
2020-11-21T07:00:00.000Z,7.3,15,8,926
2020-11-21T08:00:00.000Z,7.3,18,8.3,1017
2020-11-21T09:00:00.000Z,8.3,21,7,814
2020-11-21T10:00:00.000Z,7.6,18,8.3,990
2020-11-21T11:00:00.000Z,7.9,21,6.5,948
2020-11-21T12:00:00.000Z,5.3,20,5.9,644
2020-11-21T13:00:00.000Z,6.5,20,8.3,791
2020-11-21T14:00:00.000Z,8.2,16,6,959
2020-11-21T15:00:00.000Z,8,20,7.2,676
2020-11-21T16:00:00.000Z,6.1,20,7.9,915
2020-11-21T17:00:00.000Z,7.9,20,8.2,820
2020-11-21T18:00:00.000Z,5.9,17,5.2,943
2020-11-21T19:00:00.000Z,6.2,22,8.4,646
2020-11-21T20:00:00.000Z,6.6,18,7.2,926
2020-11-21T21:00:00.000Z,5.9,18,7.4,1020
2020-11-21T22:00:00.000Z,8.7,14,6.3,694
2020-11-21T23:00:00.000Z,8.7,22,6.6,918
2020-11-22T00:00:00.000Z,5.9,15,7.3,847
2020-11-22T01:00:00.000Z,6.2,15,6.6,798
2020-11-22T02:00:00.000Z,7.1,19,6.4,885
2020-11-22T03:00:00.000Z,5.6,19,7.6,779
2020-11-22T04:00:00.000Z,6.8,14,7.4,709
2020-11-22T05:00:00.000Z,6.2,20,5.2,637
2020-11-22T06:00:00.000Z,7,19,6.3,921
2020-11-22T07:00:00.000Z,8.9,17,5.8,771
2020-11-22T08:00:00.000Z,6.2,17,5.4,769
2020-11-22T09:00:00.000Z,5.8,22,7,867
2020-11-22T10:00:00.000Z,7.2,18,7,1022
2020-11-22T11:00:00.000Z,6.4,17,7.3,940
2020-11-22T12:00:00.000Z,7.2,19,6.4,796
2020-11-22T13:00:00.000Z,7.5,17,7.5,819
2020-11-22T14:00:00.000Z,7.2,16,7,941
2020-11-22T15:00:00.000Z,8.6,18,8.3,672
2020-11-22T16:00:00.000Z,5.5,16,6.3,844
2020-11-22T17:00:00.000Z,7.2,17,6.8,783
2020-11-22T18:00:00.000Z,7.2,18,8.5,797
2020-11-22T19:00:00.000Z,6.4,20,5.4,622
2020-11-22T20:00:00.000Z,6.5,14,8.1,698
2020-11-22T21:00:00.000Z,6.5,17,8,883
2020-11-22T22:00:00.000Z,5.9,21,7.8,750
2020-11-22T23:00:00.000Z,7,16,7.1,830
2020-11-23T00:00:00.000Z,7.4,18,7.9,824
2020-11-23T01:00:00.000Z,8.5,20,7.5,780
2020-11-23T02:00:00.000Z,8.6,16,6,885
2020-11-23T03:00:00.000Z,5.5,14,6.9,941
2020-11-23T04:00:00.000Z,8.5,16,7.2,907
2020-11-23T05:00:00.000Z,7.9,21,8.4,975
2020-11-23T06:00:00.000Z,7.1,19,6.1,716
2020-11-23T07:00:00.000Z,8.6,19,6.1,736
2020-11-23T08:00:00.000Z,5.4,20,7.9,671
2020-11-23T09:00:00.000Z,8.3,15,7.7,1014
2020-11-23T10:00:00.000Z,7.8,15,5.1,909
2020-11-23T11:00:00.000Z,5.8,21,6.9,679
2020-11-23T12:00:00.000Z,7.1,16,7.5,801
2020-11-23T13:00:00.000Z,5.5,22,7.3,693
2020-11-23T14:00:00.000Z,7.9,17,5.6,790
2020-11-23T15:00:00.000Z,7.5,14,6.1,851
2020-11-23T16:00:00.000Z,8.6,14,6.2,741
2020-11-23T17:00:00.000Z,8.6,17,6.7,653
2020-11-23T18:00:00.000Z,8.4,15,8.5,682
2020-11-23T19:00:00.000Z,6,16,8.4,698
2020-11-23T20:00:00.000Z,7.6,21,8,841
2020-11-23T21:00:00.000Z,5.7,16,6.7,833
2020-11-23T22:00:00.000Z,7.6,21,7.1,693
2020-11-23T23:00:00.000Z,7.8,21,7.7,759
2020-11-24T00:00:00.000Z,6,15,7.4,943
2020-11-24T01:00:00.000Z,5.9,21,8.4,835
2020-11-24T02:00:00.000Z,8.2,18,6.6,717
2020-11-24T03:00:00.000Z,6.4,21,6.3,617
2020-11-24T04:00:00.000Z,5.7,17,5.1,809
2020-11-24T05:00:00.000Z,7.4,19,6.2,631
2020-11-24T06:00:00.000Z,5.4,17,6.2,667
2020-11-24T07:00:00.000Z,6.5,19,6.1,998
2020-11-24T08:00:00.000Z,6.6,16,7.9,1007
2020-11-24T09:00:00.000Z,6.5,20,7.9,772
2020-11-24T10:00:00.000Z,8.3,15,5.6,716
2020-11-24T11:00:00.000Z,5.5,22,7.6,966
2020-11-24T12:00:00.000Z,6.8,18,7.9,839
2020-11-24T13:00:00.000Z,8.4,19,8.1,966
2020-11-24T14:00:00.000Z,7.3,18,8.2,768
2020-11-24T15:00:00.000Z,7.5,21,7.3,797
2020-11-24T16:00:00.000Z,5.5,21,5.8,751
2020-11-24T17:00:00.000Z,6.8,18,7.1,885
2020-11-24T18:00:00.000Z,6,21,7.3,679
2020-11-24T19:00:00.000Z,8.6,16,7.4,625
2020-11-24T20:00:00.000Z,7.1,16,5.6,718
2020-11-24T21:00:00.000Z,7.5,17,5.7,918
2020-11-24T22:00:00.000Z,7.8,18,7.5,742
2020-11-24T23:00:00.000Z,5.6,22,8,748
2020-11-25T00:00:00.000Z,6.8,21,7.2,672
2020-11-25T01:00:00.000Z,7.1,15,7.1,981
2020-11-25T02:00:00.000Z,6.9,18,7.9,668
2020-11-25T03:00:00.000Z,8.8,20,6.3,805
2020-11-25T04:00:00.000Z,8.2,21,6.1,856
2020-11-25T05:00:00.000Z,7.1,22,7.9,668
2020-11-25T06:00:00.000Z,6.9,20,7.4,647
2020-11-25T07:00:00.000Z,6.1,20,7,639
2020-11-25T08:00:00.000Z,7,22,6.6,944
2020-11-25T09:00:00.000Z,8.6,17,8.3,662
2020-11-25T10:00:00.000Z,7.2,22,6.2,775
2020-11-25T11:00:00.000Z,6.1,19,6.2,705
2020-11-25T12:00:00.000Z,7.1,17,7.5,730
2020-11-25T13:00:00.000Z,5.7,15,6.2,894
2020-11-25T14:00:00.000Z,6.2,15,6.5,680
2020-11-25T15:00:00.000Z,7.5,16,7.7,702
2020-11-25T16:00:00.000Z,6,16,7.5,769
2020-11-25T17:00:00.000Z,6.2,22,6.9,674
2020-11-25T18:00:00.000Z,7.3,19,8.2,856
2020-11-25T19:00:00.000Z,8.5,21,8.4,1015
2020-11-25T20:00:00.000Z,8.4,18,7.6,949
2020-11-25T21:00:00.000Z,5.9,14,5.8,882
2020-11-25T22:00:00.000Z,6.5,21,6,853
2020-11-25T23:00:00.000Z,7.1,14,6.6,929
2020-11-26T00:00:00.000Z,8.8,20,7.3,1014
2020-11-26T01:00:00.000Z,7.4,16,6.7,708
2020-11-26T02:00:00.000Z,8.5,15,7.6,923
2020-11-26T03:00:00.000Z,7.7,16,8.3,994
2020-11-26T04:00:00.000Z,7.1,16,6,652
2020-11-26T05:00:00.000Z,5.4,21,6.1,668
2020-11-26T06:00:00.000Z,5.7,17,5.2,897
2020-11-26T07:00:00.000Z,5.4,20,8.1,701
2020-11-26T08:00:00.000Z,7.5,15,6,925
2020-11-26T09:00:00.000Z,8.8,17,7,925
2020-11-26T10:00:00.000Z,7.5,19,8.4,874
2020-11-26T11:00:00.000Z,5.9,21,6.2,677
2020-11-26T12:00:00.000Z,8.5,17,8.3,998
2020-11-26T13:00:00.000Z,6.1,18,7.1,817
2020-11-26T14:00:00.000Z,5.5,20,8.4,845
2020-11-26T15:00:00.000Z,8.2,15,6,889
2020-11-26T16:00:00.000Z,6.8,21,7.1,887
2020-11-26T17:00:00.000Z,5.4,18,7.9,826
2020-11-26T18:00:00.000Z,5.3,21,8.2,1018
2020-11-26T19:00:00.000Z,7,14,7.7,823
2020-11-26T20:00:00.000Z,7,18,7.1,636
2020-11-26T21:00:00.000Z,8.2,17,5.9,675
2020-11-26T22:00:00.000Z,5.4,16,5.8,951
2020-11-26T23:00:00.000Z,8.4,17,5.1,872
2020-11-27T00:00:00.000Z,6,19,5.3,823
2020-11-27T01:00:00.000Z,5.4,15,5.6,951
2020-11-27T02:00:00.000Z,7.5,17,7.7,968
2020-11-27T03:00:00.000Z,8,19,7.7,709
2020-11-27T04:00:00.000Z,7.2,16,5.9,744
2020-11-27T05:00:00.000Z,5.4,21,6.1,653
2020-11-27T06:00:00.000Z,8.3,19,6.9,734
2020-11-27T07:00:00.000Z,5.9,22,6.1,789
2020-11-27T08:00:00.000Z,6.2,18,6.3,654
2020-11-27T09:00:00.000Z,7.2,20,5.5,911
2020-11-27T10:00:00.000Z,6.9,19,6.4,962
2020-11-27T11:00:00.000Z,8.7,21,8.1,1019
2020-11-27T12:00:00.000Z,5.4,19,7.8,871
2020-11-27T13:00:00.000Z,7.6,21,6.6,687
2020-11-27T14:00:00.000Z,7.7,14,5.4,854
2020-11-27T15:00:00.000Z,7.3,22,7.1,662
2020-11-27T16:00:00.000Z,8.7,20,8.4,969
2020-11-27T17:00:00.000Z,7.5,15,6.1,667
2020-11-27T18:00:00.000Z,5.4,22,8.1,643
2020-11-27T19:00:00.000Z,8.3,15,7.3,846
2020-11-27T20:00:00.000Z,6.6,14,5.6,1015
2020-11-27T21:00:00.000Z,8.1,22,6.2,779
2020-11-27T22:00:00.000Z,7.5,16,8.3,632
2020-11-27T23:00:00.000Z,7.9,22,8,687
2020-11-28T00:00:00.000Z,6.4,19,8,633
2020-11-28T01:00:00.000Z,5.7,17,5.6,797
2020-11-28T02:00:00.000Z,7.2,22,7.8,623
2020-11-28T03:00:00.000Z,7.8,14,5.4,970
2020-11-28T04:00:00.000Z,7.8,17,5.2,672
2020-11-28T05:00:00.000Z,6.8,15,7.4,711
2020-11-28T06:00:00.000Z,6.3,22,5.8,955
2020-11-28T07:00:00.000Z,8.8,17,6.6,702
2020-11-28T08:00:00.000Z,6.3,21,8.2,920
2020-11-28T09:00:00.000Z,8.2,16,5.6,930
2020-11-28T10:00:00.000Z,7.8,14,7.9,868
2020-11-28T11:00:00.000Z,8,17,7.8,941
2020-11-28T12:00:00.000Z,6.7,21,7.1,697
2020-11-28T13:00:00.000Z,7.5,19,6.5,696
2020-11-28T14:00:00.000Z,7.2,20,6.1,1023
2020-11-28T15:00:00.000Z,8.8,19,7.7,964
2020-11-28T16:00:00.000Z,7.1,15,7.3,649
2020-11-28T17:00:00.000Z,7.3,14,5.5,947
2020-11-28T18:00:00.000Z,6.7,19,6.6,1013
2020-11-28T19:00:00.000Z,7.5,15,8,799
2020-11-28T20:00:00.000Z,5.5,18,7.5,785
2020-11-28T21:00:00.000Z,5.5,14,6.8,729
2020-11-28T22:00:00.000Z,8.4,18,8,1020
2020-11-28T23:00:00.000Z,8.7,21,6,668
2020-11-29T00:00:00.000Z,7.6,21,8.2,907
2020-11-29T01:00:00.000Z,8,21,6.5,639
2020-11-29T02:00:00.000Z,6.4,22,7.7,931
2020-11-29T03:00:00.000Z,8.2,21,8.2,987
2020-11-29T04:00:00.000Z,6.2,16,6.7,989
2020-11-29T05:00:00.000Z,5.5,17,6.8,801
2020-11-29T06:00:00.000Z,6,18,5.3,911
2020-11-29T07:00:00.000Z,5.4,17,6,691
2020-11-29T08:00:00.000Z,7.9,16,6.4,967
2020-11-29T09:00:00.000Z,5.7,21,7.8,822
2020-11-29T10:00:00.000Z,6.1,14,6.7,655
2020-11-29T11:00:00.000Z,5.4,20,6,1000
2020-11-29T12:00:00.000Z,8.4,14,7.6,640
2020-11-29T13:00:00.000Z,5.9,21,5.4,708
2020-11-29T14:00:00.000Z,7.3,15,6.1,753
2020-11-29T15:00:00.000Z,7,22,7.2,655
2020-11-29T16:00:00.000Z,6.6,19,6.6,650
2020-11-29T17:00:00.000Z,6.6,19,8.3,949
2020-11-29T18:00:00.000Z,7.5,14,8.3,912
2020-11-29T19:00:00.000Z,5.5,17,7.3,911
2020-11-29T20:00:00.000Z,6.6,19,6.3,719
2020-11-29T21:00:00.000Z,5.5,21,8.3,997
2020-11-29T22:00:00.000Z,8.3,15,6.5,816
2020-11-29T23:00:00.000Z,5.8,22,6.7,846
2020-11-30T00:00:00.000Z,8.5,15,8.4,808
2020-11-30T01:00:00.000Z,8.1,21,6.2,668
2020-11-30T02:00:00.000Z,7.8,14,7.3,862
2020-11-30T03:00:00.000Z,8.8,16,8.3,820
2020-11-30T04:00:00.000Z,8.7,18,7.6,639
2020-11-30T05:00:00.000Z,6.5,17,8,925
2020-11-30T06:00:00.000Z,6.4,20,6.9,672
2020-11-30T07:00:00.000Z,8.3,18,6,1018
2020-11-30T08:00:00.000Z,7.7,22,6.5,733
2020-11-30T09:00:00.000Z,5.9,15,6.2,933
2020-11-30T10:00:00.000Z,5.5,18,7.9,646
2020-11-30T11:00:00.000Z,8.2,15,8.3,802
2020-11-30T12:00:00.000Z,7.5,19,8.2,919
2020-11-30T13:00:00.000Z,7.2,18,6.5,904
2020-11-30T14:00:00.000Z,7.9,17,8.4,857
2020-11-30T15:00:00.000Z,6,16,7.2,741
2020-11-30T16:00:00.000Z,7.2,22,6.3,854
2020-11-30T17:00:00.000Z,6.6,18,6.6,706
2020-11-30T18:00:00.000Z,7.9,22,5.9,824
2020-11-30T19:00:00.000Z,7.7,21,5.5,676
2020-11-30T20:00:00.000Z,6.8,16,7.4,951
2020-11-30T21:00:00.000Z,5.5,19,7.6,669
2020-11-30T22:00:00.000Z,6.1,14,7.3,890
2020-11-30T23:00:00.000Z,6.7,17,8,810
2020-12-01T00:00:00.000Z,8.6,14,6.2,952
2020-12-01T01:00:00.000Z,6.6,15,8.4,877
2020-12-01T02:00:00.000Z,8.8,19,7.6,932
2020-12-01T03:00:00.000Z,6.2,20,7,903
2020-12-01T04:00:00.000Z,5.7,16,6.9,822
2020-12-01T05:00:00.000Z,7.6,21,6,868
2020-12-01T06:00:00.000Z,5.6,19,7.5,643
2020-12-01T07:00:00.000Z,6.2,18,8,828
2020-12-01T08:00:00.000Z,8,18,5.5,869
2020-12-01T09:00:00.000Z,5.8,14,7.1,698
2020-12-01T10:00:00.000Z,8.1,16,6.7,721
2020-12-01T11:00:00.000Z,8.5,20,6.2,710
2020-12-01T12:00:00.000Z,7.1,16,6.6,837
2020-12-01T13:00:00.000Z,6.1,15,5.7,856
2020-12-01T14:00:00.000Z,7.5,17,6,759
2020-12-01T15:00:00.000Z,6.6,15,7.2,961
2020-12-01T16:00:00.000Z,6,15,7,769
2020-12-01T17:00:00.000Z,6.9,18,6.4,736
2020-12-01T18:00:00.000Z,8.4,15,5.8,756
2020-12-01T19:00:00.000Z,6.1,16,6.9,688
2020-12-01T20:00:00.000Z,6.9,17,5.6,716
2020-12-01T21:00:00.000Z,8.5,16,5.5,641
2020-12-01T22:00:00.000Z,6.6,21,7.7,825
2020-12-01T23:00:00.000Z,6,21,5.8,623
2020-12-02T00:00:00.000Z,8.2,15,7.5,671
2020-12-02T01:00:00.000Z,5.8,14,6.3,872
2020-12-02T02:00:00.000Z,5.5,20,7.5,635
2020-12-02T03:00:00.000Z,8.7,22,5.8,695
2020-12-02T04:00:00.000Z,6.3,18,6.8,899
2020-12-02T05:00:00.000Z,6.8,16,8.2,791
2020-12-02T06:00:00.000Z,5.8,18,7.8,1023
2020-12-02T07:00:00.000Z,6.7,15,6.5,1008
2020-12-02T08:00:00.000Z,8.9,14,6.4,965
2020-12-02T09:00:00.000Z,6.9,19,5.7,618
2020-12-02T10:00:00.000Z,8.9,17,5.7,972
2020-12-02T11:00:00.000Z,8,14,6.4,657
2020-12-02T12:00:00.000Z,7.7,17,6.9,730
2020-12-02T13:00:00.000Z,8.5,20,7.3,806
2020-12-02T14:00:00.000Z,7.5,18,6.4,1020
2020-12-02T15:00:00.000Z,8.8,17,7.1,618
2020-12-02T16:00:00.000Z,6.8,20,7.5,793
2020-12-02T17:00:00.000Z,6.9,22,6.5,962
2020-12-02T18:00:00.000Z,6,18,8.3,654
2020-12-02T19:00:00.000Z,6,21,6.3,919
2020-12-02T20:00:00.000Z,5.8,19,6.9,850
2020-12-02T21:00:00.000Z,8.8,20,6.6,621
2020-12-02T22:00:00.000Z,8.2,15,5.6,755
2020-12-02T23:00:00.000Z,8,22,7,772
2020-12-03T00:00:00.000Z,7.1,19,5.4,909
2020-12-03T01:00:00.000Z,8.1,21,5.8,884
2020-12-03T02:00:00.000Z,7.8,18,6.1,938
2020-12-03T03:00:00.000Z,8.1,20,5.9,789
2020-12-03T04:00:00.000Z,7.1,17,7.2,1000
2020-12-03T05:00:00.000Z,7.2,18,8,1019
2020-12-03T06:00:00.000Z,8,20,7,825
2020-12-03T07:00:00.000Z,6.4,21,6.3,797
2020-12-03T08:00:00.000Z,7,18,6.7,740
2020-12-03T09:00:00.000Z,6.2,20,8.5,712
2020-12-03T10:00:00.000Z,7.6,18,7.8,670
2020-12-03T11:00:00.000Z,8.6,22,6,655
2020-12-03T12:00:00.000Z,8.7,19,6.2,831
2020-12-03T13:00:00.000Z,6.7,21,8,767
2020-12-03T14:00:00.000Z,8.8,19,6.8,624
2020-12-03T15:00:00.000Z,8.7,15,6.2,874
2020-12-03T16:00:00.000Z,8.2,20,8.2,800
2020-12-03T17:00:00.000Z,6.8,19,6.8,875
2020-12-03T18:00:00.000Z,6.9,17,6.7,951
2020-12-03T19:00:00.000Z,6.8,14,7.5,961
2020-12-03T20:00:00.000Z,7.7,14,6.8,925
2020-12-03T21:00:00.000Z,8.6,16,8.2,776
2020-12-03T22:00:00.000Z,6.5,15,7.9,839
2020-12-03T23:00:00.000Z,8.4,18,7.9,636
2020-12-04T00:00:00.000Z,5.8,15,7.7,620
2020-12-04T01:00:00.000Z,5.7,18,5.2,984
2020-12-04T02:00:00.000Z,7.2,14,5.2,961
2020-12-04T03:00:00.000Z,6.4,18,7.8,809
2020-12-04T04:00:00.000Z,6.5,19,6,651
2020-12-04T05:00:00.000Z,7.5,14,5.9,968
2020-12-04T06:00:00.000Z,5.9,15,7.6,890
2020-12-04T07:00:00.000Z,8,16,5.1,977
2020-12-04T08:00:00.000Z,7.3,20,6.1,793
2020-12-04T09:00:00.000Z,6.6,15,7.5,649
2020-12-04T10:00:00.000Z,8.7,20,5.7,811
2020-12-04T11:00:00.000Z,7.9,18,6.7,844
2020-12-04T12:00:00.000Z,6.5,17,8.4,744
2020-12-04T13:00:00.000Z,8.1,20,5.2,1020
2020-12-04T14:00:00.000Z,7,22,7.7,975
2020-12-04T15:00:00.000Z,6.3,15,8.5,902
2020-12-04T16:00:00.000Z,6.5,19,8.4,764
2020-12-04T17:00:00.000Z,8.4,19,5.8,882
2020-12-04T18:00:00.000Z,6.8,20,7.8,974
2020-12-04T19:00:00.000Z,6.6,22,6.8,635
2020-12-04T20:00:00.000Z,6.2,20,7.1,623
2020-12-04T21:00:00.000Z,8.9,20,5.9,954
2020-12-04T22:00:00.000Z,7.5,17,5.5,869
2020-12-04T23:00:00.000Z,7.4,20,6.8,702
2020-12-05T00:00:00.000Z,7.1,14,7,887
2020-12-05T01:00:00.000Z,6.5,17,7.7,1005
2020-12-05T02:00:00.000Z,7,21,7.7,618
2020-12-05T03:00:00.000Z,5.7,14,7.9,848
2020-12-05T04:00:00.000Z,6.7,19,7.3,772
2020-12-05T05:00:00.000Z,7.9,15,7.1,736
2020-12-05T06:00:00.000Z,8.8,14,7.2,684
2020-12-05T07:00:00.000Z,6.2,21,6.8,955
2020-12-05T08:00:00.000Z,5.5,21,6.6,980
2020-12-05T09:00:00.000Z,6.5,14,7.6,632
2020-12-05T10:00:00.000Z,5.7,18,7.9,1016
2020-12-05T11:00:00.000Z,5.8,21,8.1,944
2020-12-05T12:00:00.000Z,6.1,16,5.3,835
2020-12-05T13:00:00.000Z,8.7,20,6.8,1019
2020-12-05T14:00:00.000Z,7.2,22,6.7,780
2020-12-05T15:00:00.000Z,7.7,17,6.2,905
2020-12-05T16:00:00.000Z,8.2,17,5.7,904
2020-12-05T17:00:00.000Z,8.2,19,7.1,659
2020-12-05T18:00:00.000Z,7,18,5.9,778
2020-12-05T19:00:00.000Z,5.6,21,5.9,820
2020-12-05T20:00:00.000Z,5.4,17,6.7,719
2020-12-05T21:00:00.000Z,7.9,17,7.1,679
2020-12-05T22:00:00.000Z,7.3,19,6.7,731
2020-12-05T23:00:00.000Z,8.9,17,7.3,664
2020-12-06T00:00:00.000Z,8.3,17,8.3,642
2020-12-06T01:00:00.000Z,6.4,19,6.8,853
2020-12-06T02:00:00.000Z,7.1,14,5.4,660
2020-12-06T03:00:00.000Z,5.5,19,6.3,781
2020-12-06T04:00:00.000Z,5.5,20,6.1,842
2020-12-06T05:00:00.000Z,8.3,18,7,918
2020-12-06T06:00:00.000Z,5.6,18,8.4,1001
2020-12-06T07:00:00.000Z,6.1,21,6.3,853
2020-12-06T08:00:00.000Z,8.4,21,8.2,728
2020-12-06T09:00:00.000Z,6.1,19,6.3,726
2020-12-06T10:00:00.000Z,7.8,21,8.4,645
2020-12-06T11:00:00.000Z,5.5,16,7.7,1022
2020-12-06T12:00:00.000Z,6.8,19,7.8,771
2020-12-06T13:00:00.000Z,6.7,22,7.2,828
2020-12-06T14:00:00.000Z,6.9,14,7.9,971
2020-12-06T15:00:00.000Z,7.1,15,7.6,836
2020-12-06T16:00:00.000Z,5.5,21,6.5,854
2020-12-06T17:00:00.000Z,6.3,21,6,701
2020-12-06T18:00:00.000Z,7.2,22,8.3,815
2020-12-06T19:00:00.000Z,7.7,19,5.6,957
2020-12-06T20:00:00.000Z,7.9,20,6.6,796
2020-12-06T21:00:00.000Z,7.6,16,8.5,928
2020-12-06T22:00:00.000Z,6.6,17,8.4,916
2020-12-06T23:00:00.000Z,8.5,20,5.3,848
2020-12-07T00:00:00.000Z,8.7,16,6.3,955
2020-12-07T01:00:00.000Z,8.2,14,7.3,996
2020-12-07T02:00:00.000Z,7.6,14,7.8,878
2020-12-07T03:00:00.000Z,6.5,16,7.8,752
2020-12-07T04:00:00.000Z,5.3,15,5.2,743
2020-12-07T05:00:00.000Z,6.5,18,7.9,883
2020-12-07T06:00:00.000Z,6.5,19,5.4,740
2020-12-07T07:00:00.000Z,5.6,16,6,1017
2020-12-07T08:00:00.000Z,5.5,14,8,699
2020-12-07T09:00:00.000Z,7.8,18,5.6,900
2020-12-07T10:00:00.000Z,5.8,15,6.6,896
2020-12-07T11:00:00.000Z,8.7,18,8.2,649
2020-12-07T12:00:00.000Z,5.5,18,5.3,639
2020-12-07T13:00:00.000Z,5.4,19,6.3,921
2020-12-07T14:00:00.000Z,5.5,18,6.9,984
2020-12-07T15:00:00.000Z,6.7,18,7.1,711
2020-12-07T16:00:00.000Z,7.4,19,7.2,862
2020-12-07T17:00:00.000Z,8.7,19,6.9,826
2020-12-07T18:00:00.000Z,6.5,14,6.5,896
2020-12-07T19:00:00.000Z,7.5,22,6.5,655
2020-12-07T20:00:00.000Z,8,18,7.4,935
2020-12-07T21:00:00.000Z,6.1,22,5.4,888
2020-12-07T22:00:00.000Z,6.9,21,6.1,1001
2020-12-07T23:00:00.000Z,8.3,17,8.3,656
2020-12-08T00:00:00.000Z,7.5,16,7.3,1012
2020-12-08T01:00:00.000Z,7.5,17,6.4,937
2020-12-08T02:00:00.000Z,5.5,18,7.3,1020
2020-12-08T03:00:00.000Z,6.2,18,8,729
2020-12-08T04:00:00.000Z,7.9,17,7.5,899
2020-12-08T05:00:00.000Z,6.8,17,6.5,877
2020-12-08T06:00:00.000Z,7.5,14,5.7,627
2020-12-08T07:00:00.000Z,8.8,19,7.7,886
2020-12-08T08:00:00.000Z,5.8,15,6.1,807
2020-12-08T09:00:00.000Z,8.5,21,7.6,971
2020-12-08T10:00:00.000Z,7.6,20,5.7,680
2020-12-08T11:00:00.000Z,7,20,6.6,973
2020-12-08T12:00:00.000Z,8.5,20,6,700
2020-12-08T13:00:00.000Z,6.6,22,6.7,977
2020-12-08T14:00:00.000Z,6.4,19,5.6,1002
2020-12-08T15:00:00.000Z,8.2,22,6.1,840
2020-12-08T16:00:00.000Z,8.6,20,6.8,634
2020-12-08T17:00:00.000Z,5.7,18,5.7,811
2020-12-08T18:00:00.000Z,7.6,17,8,794
2020-12-08T19:00:00.000Z,5.6,14,6,1012
2020-12-08T20:00:00.000Z,7.3,20,7.2,817
2020-12-08T21:00:00.000Z,7.7,17,7.7,904
2020-12-08T22:00:00.000Z,6.2,22,8.4,920
2020-12-08T23:00:00.000Z,5.5,19,8,687
2020-12-09T00:00:00.000Z,8.3,22,7,774
2020-12-09T01:00:00.000Z,7.7,20,7.3,685
2020-12-09T02:00:00.000Z,6.2,15,7.6,829
2020-12-09T03:00:00.000Z,5.7,17,7.2,795
2020-12-09T04:00:00.000Z,6.3,17,5.1,756
2020-12-09T05:00:00.000Z,8.2,22,8.4,673
2020-12-09T06:00:00.000Z,6.9,16,6.7,955
2020-12-09T07:00:00.000Z,5.8,19,7.6,746
2020-12-09T08:00:00.000Z,5.9,15,5.2,772
2020-12-09T09:00:00.000Z,6.9,15,8.3,836
2020-12-09T10:00:00.000Z,6.6,19,5.2,999
2020-12-09T11:00:00.000Z,8.6,19,5.9,798
2020-12-09T12:00:00.000Z,8.8,21,7.1,732
2020-12-09T13:00:00.000Z,7.7,19,6.8,806
2020-12-09T14:00:00.000Z,8.5,20,8.4,847
2020-12-09T15:00:00.000Z,8.7,17,7.5,880
2020-12-09T16:00:00.000Z,7.8,21,6.4,682
2020-12-09T17:00:00.000Z,7.7,15,7.5,884
2020-12-09T18:00:00.000Z,5.6,18,6.2,969
2020-12-09T19:00:00.000Z,8.8,20,6.7,891
2020-12-09T20:00:00.000Z,5.6,18,6.1,751
2020-12-09T21:00:00.000Z,6.6,16,5.5,752
2020-12-09T22:00:00.000Z,6.5,18,7.7,1006
2020-12-09T23:00:00.000Z,7.4,21,5.3,907
2020-12-10T00:00:00.000Z,6.8,16,8.4,667
2020-12-10T01:00:00.000Z,7,22,7.5,758
2020-12-10T02:00:00.000Z,7.4,21,5.4,895
2020-12-10T03:00:00.000Z,7.2,15,6.6,723
2020-12-10T04:00:00.000Z,6.6,17,8.1,1024
2020-12-10T05:00:00.000Z,7.4,21,6.6,954
2020-12-10T06:00:00.000Z,7.7,20,6.4,973
2020-12-10T07:00:00.000Z,6.3,17,7,981
2020-12-10T08:00:00.000Z,8.2,16,5.7,808
2020-12-10T09:00:00.000Z,6.7,14,5.2,954
2020-12-10T10:00:00.000Z,6,18,6.7,734
2020-12-10T11:00:00.000Z,6.2,21,8.1,620
2020-12-10T12:00:00.000Z,6,16,6.2,747
2020-12-10T13:00:00.000Z,8,16,6.6,889
2020-12-10T14:00:00.000Z,7.9,15,6.7,634
2020-12-10T15:00:00.000Z,8.4,14,6.2,785
2020-12-10T16:00:00.000Z,5.5,16,6.3,921
2020-12-10T17:00:00.000Z,5.6,19,6.4,644
2020-12-10T18:00:00.000Z,7.3,18,5.2,689
2020-12-10T19:00:00.000Z,6.3,18,6.6,778
2020-12-10T20:00:00.000Z,7.7,20,8.4,658
2020-12-10T21:00:00.000Z,7.3,15,5.7,814
2020-12-10T22:00:00.000Z,7.7,21,5.9,835
2020-12-10T23:00:00.000Z,7.3,20,6,843
2020-12-11T00:00:00.000Z,7.2,16,7.5,1006
2020-12-11T01:00:00.000Z,8.7,14,6,927
2020-12-11T02:00:00.000Z,5.9,18,7,953
2020-12-11T03:00:00.000Z,5.9,19,7.7,963
2020-12-11T04:00:00.000Z,5.9,22,8.2,813
2020-12-11T05:00:00.000Z,8.4,22,8.3,887
2020-12-11T06:00:00.000Z,7.8,16,6.8,774
2020-12-11T07:00:00.000Z,7.4,19,5.1,735
2020-12-11T08:00:00.000Z,5.6,17,5.4,904
2020-12-11T09:00:00.000Z,8.7,18,6.1,907
2020-12-11T10:00:00.000Z,7.5,16,8.3,964
2020-12-11T11:00:00.000Z,7.3,21,6.9,742
2020-12-11T12:00:00.000Z,6.4,14,6.5,962
